Tanggal,Open,High,Low,Close,Volume,PP,R1,R2,R3,S1,S2,S3
2021-04-21,590.0,600.0,590.0,600.0,9300,595.0,595.0,595.0,595.0,595.0,595.0,595.0
2021-04-22,600.0,600.0,600.0,600.0,700,596.6666666666666,603.3333333333333,606.6666666666666,613.3333333333333,593.3333333333333,586.6666666666666,583.3333333333333
2021-04-23,605.0,610.0,585.0,585.0,19900,600.0,600.0,600.0,600.0,600.0,600.0,600.0
2021-04-26,600.0,600.0,600.0,600.0,14600,593.3333333333334,601.6666666666667,618.3333333333334,626.6666666666667,576.6666666666667,568.3333333333334,551.6666666666667
2021-04-27,600.0,600.0,595.0,600.0,7500,600.0,600.0,600.0,600.0,600.0,600.0,600.0
2021-04-28,580.0,600.0,580.0,590.0,22600,598.3333333333334,601.6666666666667,603.3333333333334,606.6666666666667,596.6666666666667,593.3333333333334,591.6666666666667
2021-04-29,595.0,600.0,585.0,600.0,11100,590.0,600.0,610.0,620.0,580.0,570.0,560.0
2021-04-30,600.0,600.0,580.0,600.0,3900,595.0,605.0,610.0,620.0,590.0,580.0,575.0
2021-05-03,585.0,595.0,580.0,595.0,22700,593.3333333333334,606.6666666666667,613.3333333333334,626.6666666666667,586.6666666666667,573.3333333333334,566.6666666666667
2021-05-04,595.0,595.0,570.0,595.0,7700,590.0,600.0,605.0,615.0,585.0,575.0,570.0
2021-05-05,575.0,595.0,575.0,590.0,10600,586.6666666666666,603.3333333333333,611.6666666666666,628.3333333333333,578.3333333333333,561.6666666666666,553.3333333333333
2021-05-06,590.0,590.0,550.0,550.0,328500,586.6666666666666,598.3333333333333,606.6666666666666,618.3333333333333,578.3333333333333,566.6666666666666,558.3333333333333
2021-05-07,550.0,555.0,520.0,545.0,145800,563.3333333333334,576.6666666666667,603.3333333333334,616.6666666666667,536.6666666666667,523.3333333333334,496.66666666666674
2021-05-10,545.0,545.0,510.0,525.0,67300,540.0,560.0,575.0,595.0,525.0,505.0,490.0
2021-05-11,525.0,530.0,515.0,515.0,33300,526.6666666666666,543.3333333333333,561.6666666666666,578.3333333333333,508.33333333333326,491.66666666666663,473.33333333333326
2021-05-17,515.0,545.0,510.0,525.0,179800,520.0,525.0,535.0,540.0,510.0,505.0,495.0
2021-05-18,535.0,590.0,496.0,535.0,30800,526.6666666666666,543.3333333333333,561.6666666666666,578.3333333333333,508.33333333333326,491.66666666666663,473.33333333333326
2021-05-19,535.0,540.0,525.0,540.0,118000,540.3333333333334,584.6666666666667,634.3333333333334,678.6666666666667,490.66666666666674,446.33333333333337,396.66666666666674
2021-05-20,535.0,540.0,535.0,540.0,7600,535.0,545.0,550.0,560.0,530.0,520.0,515.0
2021-05-21,535.0,550.0,520.0,535.0,46200,538.3333333333334,541.6666666666667,543.3333333333334,546.6666666666667,536.6666666666667,533.3333333333334,531.6666666666667
2021-05-24,535.0,560.0,535.0,555.0,7800,535.0,550.0,565.0,580.0,520.0,505.0,490.0
2021-05-25,555.0,555.0,540.0,540.0,9500,550.0,565.0,575.0,590.0,540.0,525.0,515.0
2021-05-27,535.0,560.0,535.0,540.0,13600,545.0,550.0,560.0,565.0,535.0,530.0,520.0
2021-05-28,545.0,550.0,545.0,550.0,2400,545.0,555.0,570.0,580.0,530.0,520.0,505.0
2021-05-31,550.0,550.0,530.0,535.0,6200,548.3333333333334,551.6666666666667,553.3333333333334,556.6666666666667,546.6666666666667,543.3333333333334,541.6666666666667
2021-06-02,535.0,550.0,530.0,545.0,9800,538.3333333333334,546.6666666666667,558.3333333333334,566.6666666666667,526.6666666666667,518.3333333333334,506.66666666666674
2021-06-03,540.0,590.0,530.0,585.0,59800,541.6666666666666,553.3333333333333,561.6666666666666,573.3333333333333,533.3333333333333,521.6666666666666,513.3333333333333
2021-06-04,585.0,595.0,545.0,560.0,93100,568.3333333333334,606.6666666666667,628.3333333333334,666.6666666666667,546.6666666666667,508.33333333333337,486.66666666666674
2021-06-07,560.0,590.0,560.0,565.0,45700,566.6666666666666,588.3333333333333,616.6666666666666,638.3333333333333,538.3333333333333,516.6666666666666,488.33333333333326
2021-06-08,565.0,565.0,530.0,545.0,97100,571.6666666666666,583.3333333333333,601.6666666666666,613.3333333333333,553.3333333333333,541.6666666666666,523.3333333333333
2021-06-09,530.0,530.0,515.0,530.0,14900,546.6666666666666,563.3333333333333,581.6666666666666,598.3333333333333,528.3333333333333,511.66666666666663,493.33333333333326
2021-06-10,530.0,545.0,530.0,530.0,519800,525.0,535.0,540.0,550.0,520.0,510.0,505.0
2021-06-11,535.0,540.0,520.0,520.0,15300,535.0,540.0,550.0,555.0,525.0,520.0,510.0
2021-06-14,520.0,525.0,505.0,525.0,55900,526.6666666666666,533.3333333333333,546.6666666666666,553.3333333333333,513.3333333333333,506.66666666666663,493.33333333333326
2021-06-15,520.0,525.0,510.0,525.0,18400,518.3333333333334,531.6666666666667,538.3333333333334,551.6666666666667,511.66666666666674,498.33333333333337,491.66666666666674
2021-06-16,525.0,555.0,510.0,545.0,16400,520.0,530.0,535.0,545.0,515.0,505.0,500.0
2021-06-17,545.0,590.0,525.0,575.0,467200,536.6666666666666,563.3333333333333,581.6666666666666,608.3333333333333,518.3333333333333,491.66666666666663,473.33333333333326
2021-06-18,575.0,575.0,535.0,540.0,70700,563.3333333333334,601.6666666666667,628.3333333333334,666.6666666666667,536.6666666666667,498.33333333333337,471.66666666666674
2021-06-21,515.0,555.0,505.0,550.0,47500,550.0,565.0,590.0,605.0,525.0,510.0,485.0
2021-06-22,550.0,570.0,550.0,555.0,6300,536.6666666666666,568.3333333333333,586.6666666666666,618.3333333333333,518.3333333333333,486.66666666666663,468.33333333333326
2021-06-23,540.0,570.0,540.0,555.0,22100,558.3333333333334,566.6666666666667,578.3333333333334,586.6666666666667,546.6666666666667,538.3333333333334,526.6666666666667
2021-06-24,570.0,570.0,555.0,560.0,6200,555.0,570.0,585.0,600.0,540.0,525.0,510.0
2021-06-25,560.0,560.0,535.0,550.0,4900,561.6666666666666,568.3333333333333,576.6666666666666,583.3333333333333,553.3333333333333,546.6666666666666,538.3333333333333
2021-06-28,550.0,570.0,550.0,550.0,31500,548.3333333333334,561.6666666666667,573.3333333333334,586.6666666666667,536.6666666666667,523.3333333333334,511.66666666666674
2021-06-29,550.0,550.0,550.0,550.0,3800,556.6666666666666,563.3333333333333,576.6666666666666,583.3333333333333,543.3333333333333,536.6666666666666,523.3333333333333
2021-06-30,535.0,550.0,525.0,550.0,6300,550.0,550.0,550.0,550.0,550.0,550.0,550.0
2021-07-01,550.0,550.0,515.0,525.0,24000,541.6666666666666,558.3333333333333,566.6666666666666,583.3333333333333,533.3333333333333,516.6666666666666,508.33333333333326
2021-07-02,525.0,530.0,520.0,525.0,227600,530.0,545.0,565.0,580.0,510.0,495.0,475.0
2021-07-05,525.0,525.0,520.0,520.0,32000,525.0,530.0,535.0,540.0,520.0,515.0,510.0
2021-07-06,520.0,530.0,520.0,530.0,8100,521.6666666666666,523.3333333333333,526.6666666666666,528.3333333333333,518.3333333333333,516.6666666666666,513.3333333333333
