Tanggal,Open,High,Low,Close,Volume,PP,R1,R2,R3,S1,S2,S3
2023-01-12,530.0,545.0,520.0,530.0,7688500,528.3333333333334,536.6666666666667,548.3333333333334,556.6666666666667,516.6666666666667,508.33333333333337,496.66666666666674
2023-01-13,530.0,570.0,525.0,555.0,10473800,531.6666666666666,543.3333333333333,556.6666666666666,568.3333333333333,518.3333333333333,506.66666666666663,493.33333333333326
2023-01-16,555.0,570.0,540.0,545.0,3411100,550.0,575.0,595.0,620.0,530.0,505.0,485.0
2023-01-17,545.0,560.0,535.0,550.0,2466200,551.6666666666666,563.3333333333333,581.6666666666666,593.3333333333333,533.3333333333333,521.6666666666666,503.33333333333326
2023-01-18,545.0,575.0,545.0,570.0,6006800,548.3333333333334,561.6666666666667,573.3333333333334,586.6666666666667,536.6666666666667,523.3333333333334,511.66666666666674
2023-01-19,570.0,570.0,555.0,570.0,3083700,563.3333333333334,581.6666666666667,593.3333333333334,611.6666666666667,551.6666666666667,533.3333333333334,521.6666666666667
2023-01-20,570.0,580.0,560.0,575.0,3682300,565.0,575.0,580.0,590.0,560.0,550.0,545.0
2023-01-24,580.0,590.0,565.0,570.0,2760100,571.6666666666666,583.3333333333333,591.6666666666666,603.3333333333333,563.3333333333333,551.6666666666666,543.3333333333333
2023-01-25,570.0,570.0,555.0,565.0,2315500,575.0,585.0,600.0,610.0,560.0,550.0,535.0
2023-01-26,560.0,570.0,550.0,570.0,4179800,563.3333333333334,571.6666666666667,578.3333333333334,586.6666666666667,556.6666666666667,548.3333333333334,541.6666666666667
2023-01-27,580.0,655.0,575.0,590.0,26046000,563.3333333333334,576.6666666666667,583.3333333333334,596.6666666666667,556.6666666666667,543.3333333333334,536.6666666666667
2023-01-30,595.0,630.0,595.0,605.0,11564300,606.6666666666666,638.3333333333333,686.6666666666666,718.3333333333333,558.3333333333333,526.6666666666666,478.33333333333326
2023-01-31,605.0,615.0,580.0,585.0,4896700,610.0,625.0,645.0,660.0,590.0,575.0,555.0
2023-02-01,590.0,595.0,570.0,585.0,6137400,593.3333333333334,606.6666666666667,628.3333333333334,641.6666666666667,571.6666666666667,558.3333333333334,536.6666666666667
2023-02-02,585.0,615.0,585.0,605.0,9546400,583.3333333333334,596.6666666666667,608.3333333333334,621.6666666666667,571.6666666666667,558.3333333333334,546.6666666666667
2023-02-03,605.0,605.0,590.0,600.0,3940200,601.6666666666666,618.3333333333333,631.6666666666666,648.3333333333333,588.3333333333333,571.6666666666666,558.3333333333333
2023-02-06,600.0,605.0,580.0,585.0,3180700,598.3333333333334,606.6666666666667,613.3333333333334,621.6666666666667,591.6666666666667,583.3333333333334,576.6666666666667
2023-02-07,585.0,610.0,580.0,600.0,7049200,590.0,600.0,615.0,625.0,575.0,565.0,550.0
2023-02-08,605.0,610.0,600.0,600.0,2775100,596.6666666666666,613.3333333333333,626.6666666666666,643.3333333333333,583.3333333333333,566.6666666666666,553.3333333333333
2023-02-09,595.0,600.0,590.0,595.0,2107400,603.3333333333334,606.6666666666667,613.3333333333334,616.6666666666667,596.6666666666667,593.3333333333334,586.6666666666667
2023-02-10,595.0,595.0,555.0,555.0,9854400,595.0,600.0,605.0,610.0,590.0,585.0,580.0
2023-02-13,565.0,570.0,555.0,565.0,2626200,568.3333333333334,581.6666666666667,608.3333333333334,621.6666666666667,541.6666666666667,528.3333333333334,501.66666666666674
2023-02-14,565.0,575.0,555.0,560.0,1714800,563.3333333333334,571.6666666666667,578.3333333333334,586.6666666666667,556.6666666666667,548.3333333333334,541.6666666666667
2023-02-15,565.0,570.0,550.0,555.0,2627200,563.3333333333334,571.6666666666667,583.3333333333334,591.6666666666667,551.6666666666667,543.3333333333334,531.6666666666667
2023-02-16,555.0,560.0,540.0,545.0,3403400,558.3333333333334,566.6666666666667,578.3333333333334,586.6666666666667,546.6666666666667,538.3333333333334,526.6666666666667
2023-02-17,550.0,555.0,540.0,550.0,2616000,548.3333333333334,556.6666666666667,568.3333333333334,576.6666666666667,536.6666666666667,528.3333333333334,516.6666666666667
2023-02-20,550.0,565.0,545.0,550.0,2694700,548.3333333333334,556.6666666666667,563.3333333333334,571.6666666666667,541.6666666666667,533.3333333333334,526.6666666666667
2023-02-21,555.0,560.0,540.0,550.0,4781500,553.3333333333334,561.6666666666667,573.3333333333334,581.6666666666667,541.6666666666667,533.3333333333334,521.6666666666667
2023-02-22,550.0,560.0,545.0,550.0,2534100,550.0,560.0,570.0,580.0,540.0,530.0,520.0
2023-02-23,550.0,555.0,540.0,545.0,1859900,551.6666666666666,558.3333333333333,566.6666666666666,573.3333333333333,543.3333333333333,536.6666666666666,528.3333333333333
2023-02-24,545.0,560.0,545.0,555.0,3325000,546.6666666666666,553.3333333333333,561.6666666666666,568.3333333333333,538.3333333333333,531.6666666666666,523.3333333333333
2023-02-27,555.0,565.0,550.0,560.0,3054500,553.3333333333334,561.6666666666667,568.3333333333334,576.6666666666667,546.6666666666667,538.3333333333334,531.6666666666667
2023-02-28,560.0,575.0,550.0,570.0,5499400,558.3333333333334,566.6666666666667,573.3333333333334,581.6666666666667,551.6666666666667,543.3333333333334,536.6666666666667
2023-03-01,560.0,570.0,555.0,555.0,2937500,565.0,580.0,590.0,605.0,555.0,540.0,530.0
2023-03-02,555.0,565.0,550.0,555.0,1725400,560.0,565.0,575.0,580.0,550.0,545.0,535.0
2023-03-03,555.0,560.0,540.0,550.0,2953100,556.6666666666666,563.3333333333333,571.6666666666666,578.3333333333333,548.3333333333333,541.6666666666666,533.3333333333333
2023-03-06,550.0,555.0,530.0,545.0,6655200,550.0,560.0,570.0,580.0,540.0,530.0,520.0
2023-03-07,545.0,555.0,525.0,530.0,3942800,543.3333333333334,556.6666666666667,568.3333333333334,581.6666666666667,531.6666666666667,518.3333333333334,506.66666666666674
2023-03-08,530.0,535.0,510.0,515.0,5738100,536.6666666666666,548.3333333333333,566.6666666666666,578.3333333333333,518.3333333333333,506.66666666666663,488.33333333333326
2023-03-09,515.0,520.0,505.0,510.0,1811100,520.0,530.0,545.0,555.0,505.0,495.0,480.0
2023-03-10,515.0,515.0,498.0,505.0,4187100,511.6666666666667,518.3333333333334,526.6666666666667,533.3333333333334,503.33333333333337,496.6666666666667,488.33333333333337
2023-03-13,500.0,510.0,498.0,500.0,1968900,506.0,514.0,523.0,531.0,497.0,489.0,480.0
2023-03-14,500.0,500.0,478.0,478.0,5383900,502.6666666666667,507.33333333333337,514.6666666666667,519.3333333333334,495.33333333333337,490.6666666666667,483.33333333333337
2023-03-15,478.0,486.0,472.0,472.0,2869900,485.3333333333333,492.66666666666663,507.3333333333333,514.6666666666666,470.66666666666663,463.3333333333333,448.66666666666663
2023-03-16,472.0,472.0,440.0,446.0,7058500,476.6666666666667,481.33333333333337,490.6666666666667,495.33333333333337,467.33333333333337,462.6666666666667,453.33333333333337
2023-03-17,446.0,464.0,446.0,458.0,5141800,452.6666666666667,465.33333333333337,484.6666666666667,497.33333333333337,433.33333333333337,420.6666666666667,401.33333333333337
2023-03-20,458.0,482.0,454.0,462.0,3575100,456.0,466.0,474.0,484.0,448.0,438.0,430.0
2023-03-21,462.0,480.0,462.0,480.0,2319300,466.0,478.0,494.0,506.0,450.0,438.0,422.0
2023-03-24,480.0,494.0,480.0,492.0,2479700,474.0,486.0,492.0,504.0,468.0,456.0,450.0
2023-03-27,494.0,496.0,484.0,492.0,1244600,488.6666666666667,497.33333333333337,502.6666666666667,511.33333333333337,483.33333333333337,474.6666666666667,469.33333333333337
2023-03-28,492.0,510.0,490.0,505.0,2507500,490.6666666666667,497.33333333333337,502.6666666666667,509.33333333333337,485.33333333333337,478.6666666666667,473.33333333333337
2023-03-29,505.0,530.0,505.0,520.0,3053900,501.6666666666667,513.3333333333334,521.6666666666667,533.3333333333334,493.33333333333337,481.6666666666667,473.33333333333337
2023-03-30,525.0,525.0,500.0,510.0,2006500,518.3333333333334,531.6666666666667,543.3333333333334,556.6666666666667,506.66666666666674,493.33333333333337,481.66666666666674
2023-03-31,510.0,515.0,498.0,505.0,1274800,511.6666666666667,523.3333333333334,536.6666666666667,548.3333333333334,498.33333333333337,486.6666666666667,473.33333333333337
2023-04-03,500.0,515.0,490.0,510.0,2632300,506.0,514.0,523.0,531.0,497.0,489.0,480.0
2023-04-04,520.0,520.0,505.0,510.0,1622500,505.0,520.0,530.0,545.0,495.0,480.0,470.0
2023-04-05,510.0,510.0,492.0,500.0,2679300,511.6666666666667,518.3333333333334,526.6666666666667,533.3333333333334,503.33333333333337,496.6666666666667,488.33333333333337
2023-04-06,500.0,500.0,490.0,490.0,2077800,500.6666666666667,509.33333333333337,518.6666666666667,527.3333333333334,491.33333333333337,482.6666666666667,473.33333333333337
2023-04-10,488.0,492.0,482.0,486.0,1497600,493.3333333333333,496.66666666666663,503.3333333333333,506.66666666666663,486.66666666666663,483.3333333333333,476.66666666666663
2023-04-11,486.0,490.0,482.0,486.0,727300,486.6666666666667,491.33333333333337,496.6666666666667,501.33333333333337,481.33333333333337,476.6666666666667,471.33333333333337
2023-04-12,486.0,490.0,472.0,478.0,1807700,486.0,490.0,494.0,498.0,482.0,478.0,474.0
2023-04-13,480.0,480.0,472.0,474.0,1738900,480.0,488.0,498.0,506.0,470.0,462.0,452.0
2023-04-14,474.0,476.0,470.0,472.0,1580600,475.3333333333333,478.66666666666663,483.3333333333333,486.66666666666663,470.66666666666663,467.3333333333333,462.66666666666663
2023-04-17,474.0,474.0,456.0,456.0,5158500,472.6666666666667,475.33333333333337,478.6666666666667,481.33333333333337,469.33333333333337,466.6666666666667,463.33333333333337
2023-04-18,456.0,460.0,452.0,456.0,2327100,462.0,468.0,480.0,486.0,450.0,444.0,432.0
2023-04-26,456.0,464.0,456.0,462.0,2397000,456.0,460.0,464.0,468.0,452.0,448.0,444.0
2023-04-27,464.0,466.0,458.0,460.0,4106400,460.6666666666667,465.33333333333337,468.6666666666667,473.33333333333337,457.33333333333337,452.6666666666667,449.33333333333337
2023-04-28,480.0,480.0,458.0,464.0,2963500,461.3333333333333,464.66666666666663,469.3333333333333,472.66666666666663,456.66666666666663,453.3333333333333,448.66666666666663
2023-05-02,464.0,466.0,448.0,454.0,2589100,467.3333333333333,476.66666666666663,489.3333333333333,498.66666666666663,454.66666666666663,445.3333333333333,432.66666666666663
2023-05-03,456.0,456.0,426.0,430.0,6604800,456.0,464.0,474.0,482.0,446.0,438.0,428.0
